ParameterID,CategoryID,ParameterName,Abbreviation,UnitID,FormatID
8927,821,"Bovenste extremiteiten Bewegelijkheid (pijnbehandelcentrum)","Bovenste extremiteiten Bewegelijkheid (pijn)",0,NaN
8928,821,"Bovenste extremiteiten Motorisch kracht (pijnbehandelcentrum)","Bovenste extremiteiten Motorisch kracht (pijn)",0,NaN
8929,821,"Bovenste extremiteiten Motorisch reflexen (pijnbehandelcentrum)","Bovenste extremiteiten Motorisch reflexen (pijn)",0,NaN
8930,821,"Thorax Overige bevindingen (v)","Thorax Overige bevindingen (v)",0,NaN
8931,821,"Abdomen Overige bevindingen (v)","Abdomen Overige bevindingen (v)",0,NaN
8932,821,"Wervelkolom Overige bevindingen (v)","Wervelkolom Overige bevindingen (v)",0,NaN
8933,821,"Thorax Sensorisch Allodynie Mechanisch","Thorax Sensorisch Allodynie Mechanisch",0,NaN
8934,821,"Thorax Sensorisch Allodynie Thermaal","Thorax Sensorisch Allodynie Thermaal",0,NaN
8935,821,"Thorax Sensorisch Hyperalgesie","Thorax Sensorisch Hyperalgesie",0,NaN
8936,821,"Thorax Sensorisch Hyperpathie","Thorax Sensorisch Hyperpathie",0,NaN
8937,821,"Thorax Sensorisch (v)","Thorax Sensorisch (v)",0,NaN
8938,821,"Reflexen Bicepsreflex re","Bicepsreflex re",NaN,NaN
8939,821,"Reflexen Tricepsreflex re","Tricepsreflex re",NaN,NaN
8940,821,"Reflexen Tricepsreflex li","Tricepsreflex li",NaN,NaN
8941,821,"Reflexen Bicepsreflex li","Bicepsreflex li",NaN,NaN
8942,821,"Reflexen Brachioradialisreflex li","Brachioradialisreflex li",NaN,NaN
8943,821,"Reflexen Brachioradialisreflex re","Brachioradialisreflex re",NaN,NaN
8944,821,"Rombergtest","Rombergtest",0,NaN
8945,821,"Bovenste extremiteiten Overige bevindingen (v)","Bovenste extremiteiten Overige bevindingen (v)",0,NaN
8946,821,"Bovenste extremiteiten links Sensorisch (v)","Bovenste extremiteiten links Sensorisch (v)",0,NaN
8947,821,"Bovenste extremiteiten rechts Sensorisch (v)","Bovenste extremiteiten rechts Sensorisch (v)",0,NaN
8948,821,"Bovenste extremiteiten links Sensorisch Allodynie Mechanisch","Boven extr. links Sensorisch Allodynie Mechanisch",0,NaN
8949,821,"Bovenste extremiteiten rechts Sensorisch Allodynie Mechanisch","Boven extr. rechts Sensorisch Allodynie Mechanisch",0,NaN
8950,821,"Bovenste extremiteiten rechts Sensorisch Allodynie Thermaal","Boven extr. rechts Sensorisch Allodynie Thermaal",0,NaN
8951,821,"Bovenste extremiteiten links Sensorisch Allodynie Thermaal","Boven extr. links Sensorisch Allodynie Thermaal",0,NaN
8952,821,"Bovenste extremiteiten rechts Sensorisch Hyperalgesie","Boven extr. rechts Sensorisch Hyperalgesie",0,NaN
8953,821,"Bovenste extremiteiten links Sensorisch Hyperalgesie","Boven extr. links Sensorisch Hyperalgesie",0,NaN
8954,821,"Bovenste extremiteiten rechts Sensorisch Hyperpathie","Boven extr. rechts Sensorisch Hyperpathie",0,NaN
8955,821,"Bovenste extremiteiten links Sensorisch Hyperpathie","Boven extr. links Sensorisch Hyperpathie",0,NaN
8956,821,"Carnett test","Carnett test",NaN,NaN
8957,821,"Abdomen Palpatie oppervlakkig (pijnbehandelcentrum) (v)","Abdomen Palpatie oppervlakkig (v)",0,NaN
8958,821,"Abdomen Percussie (pijnbehandelcentrum)","Abdomen Percussie (pijnbehandelcentrum)",0,NaN
8959,821,"Abdomen Palpatie diep (pijnbehandelcentrum) (v)","Abdomen Palpatie diep (v)",0,NaN
8960,821,"Abdomen Sensorisch (v)","Abdomen Sensorisch (v)",0,NaN
8961,821,"Abdomen Sensorisch Allodynie Mechanisch","Abdomen Sensorisch Allodynie Mechanisch",0,NaN
8962,821,"Abdomen Sensorisch Allodynie Thermaal","Abdomen Sensorisch Allodynie Thermaal",0,NaN
8963,821,"Abdomen Sensorisch Hyperalgesie","Abdomen Sensorisch Hyperalgesie",0,NaN
8964,821,"Abdomen Sensorisch Hyperpathie","Abdomen Sensorisch Hyperpathie",0,NaN
8965,821,"Evenwicht: één been rechts (v)","Evenwicht: één been rechts (v)",0,NaN
8966,820,"E.C.G. (status volwassenen)","E.C.G. (status volwassenen)",0,NaN
8967,821,"Bewegelijkheid lumbale wervelkolom: Flexie","Bewegelijkheid lumbale wervelkolom: Flexie",204,11
8968,821,"Bewegelijkheid lumbale wervelkolom: Extensie","Bewegelijkheid lumbale wervelkolom: Extensie",204,11
8969,821,"Bewegelijkheid lumbale wervelkolom: Rotatie links","Bewegelijkheid lumbale wervelkolom: Rotatie links",0,NaN
8970,821,"Bewegelijkheid lumbale wervelkolom: Rotatie rechts","Bewegelijkheid lumbale wervelkolom: Rotatie rechts",0,NaN
8971,821,"Wervelkolom: Spiertonus (v)","Wervelkolom: Spiertonus (v)",0,NaN
8972,821,"Wervelkolom: Kloppijn wervels (v)","Wervelkolom: Kloppijn wervels (v)",0,NaN
8973,821,"Wervelkolom: Nierloge (v)","Wervelkolom: Nierloge (v)",0,NaN
8974,821,"Fabertest links (v)","Fabertest links (v)",0,NaN
8975,821,"Fabertest rechts (v)","Fabertest rechts (v)",0,NaN
8976,821,"Provocatietest facetten spinae (v)","Provocatietest facetten spinae (v)",0,NaN
8977,821,"Provocatietest facetten spinae (t)","Provocatietest facetten spinae (t)",0,NaN
8978,820,"Ramsayscore (status volwassenen)","Ramsayscore (status volwassenen)",NaN,NaN
8979,821,"Drukpunten SI gewricht links (t)","Drukpunten SI gewricht links (t)",0,NaN
8980,821,"Drukpunten SI gewricht rechts (t)","Drukpunten SI gewricht rechts (t)",0,NaN
8981,821,"Lasegue rechts (t)","Lasegue rechts (t)",0,NaN
8982,821,"Lasegue links (t)","Lasegue links (t)",0,NaN
8983,821,"Gaenslen links (t)","Gaenslen links (t)",0,NaN
8984,821,"Gaenslen rechts (t)","Gaenslen rechts (t)",0,NaN
8985,821,"Wervelkolom Sensorisch Allodynie Mechanisch","Wervelkolom Sensorisch Allodynie Mechanisch",0,NaN
8986,821,"Wervelkolom Sensorisch Allodynie Thermaal","Wervelkolom Sensorisch Allodynie Thermaal",0,NaN
8987,821,"Wervelkolom Sensorisch Hyperalgesie","Wervelkolom Sensorisch Hyperalgesie",0,NaN
8988,821,"Wervelkolom Sensorisch Hyperpathie","Wervelkolom Sensorisch Hyperpathie",0,NaN
8989,821,"Wervelkolom Sensorisch (v)","Wervelkolom Sensorisch (v)",0,NaN
8990,821,"Onderste extremiteiten Lopen (t)","Onderste extremiteiten Lopen (t)",0,NaN
8991,821,"Onderste extremiteiten Lopen (v)","Onderste extremiteiten Lopen (v)",0,NaN
8992,821,"Onderste extremiteiten Motorisch (v)","Onderste extremiteiten Motorisch (v)",0,NaN
8993,821,"Stemvorktest rechts (v)","Stemvorktest rechts (v)",0,NaN
8994,821,"Stemvorktest links (v)","Stemvorktest links (v)",0,NaN
8995,820,"Datum Doel van de Dag","Datum Doel van de Dag",0,NaN
8996,821,"Onderste extremiteiten Motorisch reflexen (pijnbehandelcentrum)","Onderste extremiteiten Motorisch reflexen (pijn)",0,NaN
8997,820,"TPV inloopsnelheid","TPV inloopsnelheid",46,11
8998,821,"Reflexen Kniepeesreflex li","Kniepeesreflex li",NaN,NaN
8999,821,"Reflexen Kniepeesreflex re","Kniepeesreflex re",NaN,NaN
9000,821,"Reflexen Achillespeesreflex re","Achillespeesreflex re",NaN,NaN
9001,821,"Reflexen Achillespeesreflex li","Achillespeesreflex li",NaN,NaN
9002,820,"Samenvatting (status volwassenen)","Samenvatting (status volwassenen)",NaN,NaN
9003,820,"Opmerking soort voeding","Opmerking soort voeding",0,NaN
9004,821,"Reflexen Babinski (voetzoolreflex) links","Babinski (voetzoolreflex) links",0,NaN
9005,820,"Opmerking hoeveelheid voeding","Opmerking hoeveelheid voeding",0,NaN
9006,821,"Reflexen Babinski (voetzoolreflex) rechts","Babinski (voetzoolreflex) rechts",0,NaN
9007,805,"StreefvoedingMlUur","StreefvoedingMlUur",0,10
9008,821,"Pulsaties: Arteria Dorsalis Pedis (t)","Pulsaties: Arteria Dorsalis Pedis (t)",0,NaN
9009,805,"Streefvoeding06MlUur","Streefvoeding06MlUur",0,10
9010,821,"Pulsaties: Arteria Dorsalis Pedis (v)","Pulsaties: Arteria Dorsalis Pedis (v)",0,NaN
9011,821,"Onderste extremiteiten Overige bevindingen (v)","Onderste extremiteiten Overige bevindingen (v)",0,NaN
9012,821,"Onderste extremiteiten links Sensorisch (v)","Onderste extremiteiten links Sensorisch (v)",0,NaN
9013,820,"Nutrison concentrated: streefvoeding in ml/uur","Nutrison concentrated: streefvoeding in ml/uur",46,11
9014,821,"Onderste extremiteiten links Sensorisch Allodynie Mechanisch","Onder extr. links Sensorisch Allodynie Mechanisch",0,NaN
9015,821,"Onderste extremiteiten links Sensorisch Allodynie Thermaal","Onder extr. links Sensorisch Allodynie Thermaal",0,NaN
9016,820,"Sondevoeding: streefvoeding in ml/uur","Sondevoeding: streefvoeding in ml/uur",46,11
9017,821,"Onderste extremiteiten links Sensorisch Hyperalgesie","Onder extr. links Sensorisch Hyperalgesie",0,NaN
9018,821,"Onderste extremiteiten links Sensorisch Hyperpathie","Onder extr. links Sensorisch Hyperpathie",0,NaN
9019,821,"Onderste extremiteiten rechts Sensorisch (v)","Onderste extremiteiten rechts Sensorisch (v)",0,NaN
9020,821,"Onderste extremiteiten rechts Sensorisch Allodynie Mechanisch","Onder extr. rechts Sensorisch Allodynie Mechanisch",0,NaN
9021,821,"Onderste extremiteiten rechts Sensorisch Allodynie Thermaal","Onder extr. rechts Sensorisch Allodynie Thermaal",0,NaN
9022,821,"Onderste extremiteiten rechts Sensorisch Hyperalgesie","Onder extr. rechts Sensorisch Hyperalgesie",0,NaN
9023,821,"Onderste extremiteiten rechts Sensorisch Hyperpathie","Onder extr. rechts Sensorisch Hyperpathie",0,NaN
9024,828,"Conclusie (1) (pijnbehandelcentrum)","Conclusie (1) (pijnbehandelcentrum)",NaN,NaN
9025,828,"Complicaties (1) (pijnbehandelcentrum)","Complicaties (1) (pijnbehandelcentrum)",NaN,NaN
9026,828,"Complicatiedatum (1) (pijnbehandelcentrum)","Complicatiedatum (1) (pijnbehandelcentrum)",NaN,NaN
9027,820,"Opmerking hoeveelheid voeding TPV (status volwassenen)","Opmerking hoeveelheid voeding TPV (status volwasse",0,NaN
9028,829,"Beleid: Medicatie (1) (pijnbehandelcentrum)","Beleid: Medicatie (1) (pijnbehandelcentrum)",NaN,NaN
9029,829,"Beleid: Verrichting (1) (pijnbehandelcentrum)","Beleid: Verrichting (1) (pijnbehandelcentrum)",NaN,NaN
9030,829,"Beleid: Verrichting (1) (pijnbehandelcentrum) overig","Beleid: Verrichting (1) (pijn) overig",NaN,NaN
9031,829,"Beleid: Niveau verrichting (1) (pijnbehandelcentrum)","Beleid: Niveau verrichting (1) (pijn)",NaN,NaN
9032,829,"Beleid: Lokatie verrichting (1) (pijnbehandelcentrum)","Beleid: Lokatie verrichting (1) (pijnbehandelcent)",NaN,NaN
9033,829,"Beleid: afspraken en informatie","Beleid: afspraken en informatie",NaN,NaN
9034,829,"Beleid: afspraken bloedverdunners","Beleid: afspraken bloedverdunners",NaN,NaN
9035,822,"Lokatie verrichting (1) (pijnbehandelcentrum)","Lokatie verrichting (1) (pijnbehandelcentrum)",0,NaN
9036,822,"Niveau verrichting (1) (pijnbehandelcentrum)","Niveau verrichting (1) (pijnbehandelcentrum)",0,NaN
9037,822,"Verrichting (1) (pijnbehandelcentrum)","Verrichting (1) (pijnbehandelcentrum)",NaN,NaN
9038,635,"Verrichting (1) (pijnbehandelcentrum) overig","Verrichting (1) (pijnbehandelcentrum) overig",NaN,NaN
9039,822,"RF/PRF waarde Impedantie","RF/PRF waarde Impedantie",0,NaN
9040,822,"RF/PRF waarde Stimulatie sensorisch","RF/PRF waarde Stimulatie sensorisch",0,NaN
9041,822,"RF/PRF waarde Stimulatie motorisch","RF/PRF waarde Stimulatie motorisch",0,NaN
9042,822,"RF/PRF waarde Aantal seconden","RF/PRF waarde Aantal seconden",3,11
9043,822,"RF/PRF waarde Graden","RF/PRF waarde Graden",204,11
9044,821,"Nek beweeglijkheid Anteflexie","Nek beweeglijkheid Anteflexie",204,11
9045,821,"Nek beweeglijkheid Retroflexie","Nek beweeglijkheid Retroflexie",204,11
9046,821,"Nek beweeglijkheid Rotatie links","Nek beweeglijkheid Rotatie links",204,11
9047,821,"Nek beweeglijkheid Rotatie rechts","Nek beweeglijkheid Rotatie rechts",204,11
9048,821,"Nek beweeglijkheid Laterale Flexie rechts","Nek beweeglijkheid Laterale Flexie rechts",204,11
9049,821,"Nek beweeglijkheid Laterale Flexie links","Nek beweeglijkheid Laterale Flexie links",204,11
9050,821,"Nek beweeglijkheid Laterale Flexie rechts (t)","Nek beweeglijkheid Laterale Flexie rechts (t)",0,NaN
9051,821,"Nek beweeglijkheid Laterale Flexie links (t)","Nek beweeglijkheid Laterale Flexie links (t)",0,NaN
9052,821,"Nek beweeglijkheid Anteflexie (t)","Nek beweeglijkheid Anteflexie (t)",0,NaN
9053,821,"Nek beweeglijkheid Retroflexie (t)","Nek beweeglijkheid Retroflexie (t)",0,NaN
9054,821,"Nek beweeglijkheid Rotatie links (t)","Nek beweeglijkheid Rotatie links (t)",0,NaN
9055,821,"Nek beweeglijkheid Rotatie rechts (t)","Nek beweeglijkheid Rotatie rechts (t)",0,NaN
9056,822,"Sedatie (pijnbehandelcentrum) (v)","Sedatie (pijnbehandelcentrum) (v)",0,NaN
9057,822,"Sedatie (pijnbehandelcentrum) (x)","Sedatie (pijnbehandelcentrum) (x)",0,NaN
9058,823,"Behandelingsbeperking in overleg met supervisor","Behandelingsbeperking in overleg met supervisor",NaN,NaN
9060,823,"Bronchiaal toilet (form behandelingsbeperking)","Bronchiaal toilet (form behandelingsbeperking)",0,NaN
9061,823,"Extubatie (form behandelingsbeperking)","Extubatie (form behandelingsbeperking)",0,NaN
9062,823,"Staken vaso-actieve middelen (form behandelingsbeperking)","Staken vaso-actieve middelen (form behandelingsbep",0,NaN
9105,822,"Pijnvermindering duur (pijnbehandelcentrum)","Pijnvermindering duur (pijnbehandelcentrum)",0,NaN
9106,822,"Pijnvermindering overig (pijnbehandelcentrum)","Pijnvermindering overig (pijnbehandelcentrum)",0,NaN
9107,821,"Hersenzenuwen n.trigeminus motorisch: afwijkingen (x)","N.trigeminus motorisch: afwijkingen (x)",0,NaN
9108,826,"TENS: Reden van komst","TENS: Reden van komst",NaN,NaN
9109,826,"ProefTENS (v)","ProefTENS (v)",0,NaN
9110,826,"ProefTENS: Pijnreductie","ProefTENS: Pijnreductie",0,NaN
9111,826,"ProefTENS: Pijnvermindering","ProefTENS: Pijnvermindering",301,11
9112,826,"TENS: Instellen soort","TENS: Instellen soort",0,NaN
9113,826,"TENS: Instellen programma","TENS: Instellen programma",0,11
9114,826,"TENS: Instellen programma 2","TENS: Instellen programma 2",0,11
9115,826,"TENS: Instellen programma aantal 2","TENS: Instellen programma aantal 2",0,11
9116,826,"TENS: Instellen programma duur 2","TENS: Instellen programma duur 2",NaN,NaN
9117,826,"TENS: Instellen frequentie aantal","TENS: Instellen frequentie aantal",0,11
9118,826,"TENS: Instellen frequentie duur","TENS: Instellen frequentie duur",0,NaN
9119,826,"TENS: Bevindingen","TENS: Bevindingen",0,NaN
9120,826,"TENS: Vervolgafspraak","TENS: Vervolgafspraak",NaN,NaN
9121,826,"TENS: Controle afspraak poli","TENS: Controle afspraak poli",0,11
9122,826,"TENS: Telefonische afspraak poli","TENS: Telefonische afspraak poli",0,11
9136,721,"Liquor: gluc, totaal eiwit, cellen","Liquor: gluc, totaal eiwit, cellen",0,13
9140,827,"SCL-90: 01","SCL-90: 01",NaN,NaN
9141,827,"SCL-90: 02","SCL-90: 02",NaN,NaN
9142,827,"SCL-90: 03","SCL-90: 03",NaN,NaN
9143,827,"SCL-90: 04","SCL-90: 04",NaN,NaN
9144,827,"SCL-90: 05","SCL-90: 05",NaN,NaN
9145,827,"SCL-90: 06","SCL-90: 06",NaN,NaN
9146,827,"SCL-90: 07","SCL-90: 07",NaN,NaN
9147,827,"SCL-90: 08","SCL-90: 08",NaN,NaN
9148,827,"SCL-90: 09","SCL-90: 09",NaN,NaN
9149,827,"SCL-90: 10","SCL-90: 10",NaN,NaN
9150,827,"SCL-90: 11","SCL-90: 11",NaN,NaN
9151,827,"SCL-90: 12","SCL-90: 12",NaN,NaN
9152,827,"SCL-90: 13","SCL-90: 13",NaN,NaN
9153,827,"SCL-90: 14","SCL-90: 14",NaN,NaN
9154,827,"SCL-90: 15","SCL-90: 15",NaN,NaN
9155,827,"SCL-90: 16","SCL-90: 16",NaN,NaN
9156,827,"SCL-90: 17","SCL-90: 17",NaN,NaN
9157,827,"SCL-90: 18","SCL-90: 18",NaN,NaN
9158,827,"SCL-90: 19","SCL-90: 19",NaN,NaN
9159,827,"SCL-90: 20","SCL-90: 20",NaN,NaN
9160,827,"SCL-90: 21","SCL-90: 21",NaN,NaN
9161,827,"SCL-90: 22","SCL-90: 22",NaN,NaN
9162,827,"SCL-90: 23","SCL-90: 23",NaN,NaN
9163,827,"SCL-90: 24","SCL-90: 24",NaN,NaN
9164,827,"SCL-90: 25","SCL-90: 25",NaN,NaN
9165,827,"SCL-90: 26","SCL-90: 26",NaN,NaN
9166,827,"SCL-90: 27","SCL-90: 27",NaN,NaN
9167,827,"SCL-90: 28","SCL-90: 28",NaN,NaN
9168,827,"SCL-90: 29","SCL-90: 29",NaN,NaN
9169,827,"SCL-90: 30","SCL-90: 30",NaN,NaN
9170,827,"SCL-90: 31","SCL-90: 31",NaN,NaN
9171,827,"SCL-90: 32","SCL-90: 32",NaN,NaN
9172,827,"SCL-90: 33","SCL-90: 33",NaN,NaN
9173,827,"SCL-90: 34","SCL-90: 34",NaN,NaN
9174,827,"SCL-90: 35","SCL-90: 35",NaN,NaN
9175,827,"SCL-90: 36","SCL-90: 36",NaN,NaN
9176,827,"SCL-90: 37","SCL-90: 37",NaN,NaN
9177,827,"SCL-90: 38","SCL-90: 38",NaN,NaN
9178,827,"SCL-90: 39","SCL-90: 39",NaN,NaN
9179,827,"SCL-90: 40","SCL-90: 40",NaN,NaN
9180,827,"SCL-90: 41","SCL-90: 41",NaN,NaN
9181,827,"SCL-90: 42","SCL-90: 42",NaN,NaN
9182,827,"SCL-90: 43","SCL-90: 43",NaN,NaN
9183,827,"SCL-90: 44","SCL-90: 44",NaN,NaN
9184,827,"SCL-90: 45","SCL-90: 45",NaN,NaN
9185,827,"SCL-90: 46","SCL-90: 46",NaN,NaN
9186,827,"SCL-90: 47","SCL-90: 47",NaN,NaN
9187,827,"SCL-90: 48","SCL-90: 48",NaN,NaN
9188,827,"SCL-90: 49","SCL-90: 49",NaN,NaN
9189,827,"SCL-90: 50","SCL-90: 50",NaN,NaN
9190,827,"SCL-90: 51","SCL-90: 51",NaN,NaN
9191,827,"SCL-90: 52","SCL-90: 52",NaN,NaN
9192,827,"SCL-90: 53","SCL-90: 53",NaN,NaN
9193,827,"SCL-90: 54","SCL-90: 54",NaN,NaN
9194,827,"SCL-90: 55","SCL-90: 55",NaN,NaN
9195,827,"SCL-90: 56","SCL-90: 56",NaN,NaN
9196,827,"SCL-90: 57","SCL-90: 57",NaN,NaN
9197,827,"SCL-90: 58","SCL-90: 58",NaN,NaN
9198,827,"SCL-90: 59","SCL-90: 59",NaN,NaN
9199,827,"SCL-90: 60","SCL-90: 60",NaN,NaN
9200,827,"SCL-90: 61","SCL-90: 61",NaN,NaN
9201,827,"SCL-90: 62","SCL-90: 62",NaN,NaN
9202,827,"SCL-90: 63","SCL-90: 63",NaN,NaN
9203,827,"SCL-90: 64","SCL-90: 64",NaN,NaN
9204,827,"SCL-90: 65","SCL-90: 65",NaN,NaN
9205,827,"SCL-90: 66","SCL-90: 66",NaN,NaN
9206,827,"SCL-90: 67","SCL-90: 67",NaN,NaN
9207,827,"SCL-90: 68","SCL-90: 68",NaN,NaN
9208,827,"SCL-90: 69","SCL-90: 69",NaN,NaN
9209,827,"SCL-90: 70","SCL-90: 70",NaN,NaN
9210,827,"SCL-90: 71","SCL-90: 71",NaN,NaN
9211,827,"SCL-90: 72","SCL-90: 72",NaN,NaN
9212,827,"SCL-90: 73","SCL-90: 73",NaN,NaN
9213,827,"SCL-90: 74","SCL-90: 74",NaN,NaN
9214,827,"SCL-90: 75","SCL-90: 75",NaN,NaN
9215,827,"SCL-90: 76","SCL-90: 76",NaN,NaN
9216,827,"SCL-90: 77","SCL-90: 77",NaN,NaN
9217,827,"SCL-90: 78","SCL-90: 78",NaN,NaN
9218,827,"SCL-90: 79","SCL-90: 79",NaN,NaN
9219,827,"SCL-90: 80","SCL-90: 80",NaN,NaN
9220,827,"SCL-90: 81","SCL-90: 81",NaN,NaN
9221,827,"SCL-90: 82","SCL-90: 82",NaN,NaN
9222,827,"SCL-90: 83","SCL-90: 83",NaN,NaN
9223,827,"SCL-90: 84","SCL-90: 84",NaN,NaN
9224,827,"SCL-90: 85","SCL-90: 85",NaN,NaN
9225,827,"SCL-90: 86","SCL-90: 86",NaN,NaN
9226,827,"SCL-90: 87","SCL-90: 87",NaN,NaN
9227,827,"SCL-90: 88","SCL-90: 88",NaN,NaN
9228,827,"SCL-90: 89","SCL-90: 89",NaN,NaN
9229,827,"SCL-90: 90","SCL-90: 90",NaN,NaN
9230,827,"SCL-90: Overig","SCL-90: Overig",0,11
9231,827,"SCL-90: Psychoneurotisme","SCL-90: Psychoneurotisme",0,11
9232,589,"EVV (1)","EVV (1)",NaN,NaN
9233,589,"EVV (2)","EVV (2)",NaN,NaN
9234,589,"Gespreksarts","Gespreksarts",0,NaN
9235,591,"Pupilgrootte links in mm","Pupilgrootte links in mm",NaN,NaN
9236,591,"Pupilgrootte rechts in mm","Pupilgrootte rechts in mm",NaN,NaN
9237,614,"titer anti A compleet (IgM)","titer anti A compleet (IgM)",297,NaN
9238,614,"titer anti A incompl. (IgG)","titer anti A incompl. (IgG)",297,NaN
9239,614,"titer anti B compleet (IgM)","titer anti B compleet (IgM)",297,NaN
9240,614,"titer anti B incompl. (IgG)","titer anti B incompl. (IgG)",297,NaN
9241,614,"ABO bloedgroep","ABO bloedgroep",297,NaN
9242,614,"ABO bloedgroep 2","ABO bloedgroep 2",297,NaN
9243,614,"ABO bloedgroep 3","ABO bloedgroep 3",297,NaN
9244,614,"ABO bloedgroep 4","ABO bloedgroep 4",297,NaN
9245,614,"ABO bloedgroep 5","ABO bloedgroep 5",297,NaN
9246,614,"ABO bloedgroep 6","ABO bloedgroep 6",297,NaN
9247,614,"ABO bloedgroep 7","ABO bloedgroep 7",297,NaN
9248,614,"ABO bloedgroep 8","ABO bloedgroep 8",297,NaN
9249,614,"ABO bloedgroep 9","ABO bloedgroep 9",297,NaN
9250,614,"LUMC-nr acceptor","LUMC-nr acceptor",297,NaN
9251,614,"opmerkingen","opmerkingen",297,NaN
9252,614,"autohemolysinen","autohemolysinen",297,NaN
9253,614,"C3c-DAT","C3c-DAT",297,NaN
9254,614,"titer C3c-DAT","titer C3c-DAT",297,10
9255,614,"C3d-DAT","C3d-DAT",297,NaN
9256,614,"titer C3d-DAT","titer C3d-DAT",297,NaN
9257,614,"Complement-DAT","Complement-DAT",297,NaN
9258,614,"titer Complement-DAT","titer Complement-DAT",297,NaN
9259,614,"gebonden antistoffen directe coombs","gebonden antistoffen directe coombs",297,NaN
9260,614,"geneesmiddel gemidieerde antistoffen","geneesmiddel gemidieerde antistoffen",297,NaN
9261,614,"opmerkingen 2","opmerkingen 2",297,NaN
9262,614,"Bifasische antistoffen","Bifasische antistoffen",297,NaN
9263,614,"LUMC-nr Donor","LUMC-nr Donor",297,NaN
9264,614,"LUMC-nr Donor 2","LUMC-nr Donor 2",297,NaN
9265,614,"LUMC-nr Donor 3","LUMC-nr Donor 3",297,NaN
9266,614,"LUMC-nr Donor 4","LUMC-nr Donor 4",297,NaN
9267,614,"elutie gebonden antistoffen","elutie gebonden antistoffen",297,NaN
9268,614,"bereiden materiaal voor elutietechniek","bereiden materiaal voor elutietechniek",297,NaN
9269,614,"specificiteit geelueeerd materiaal","specificiteit geelueeerd materiaal",297,NaN
9270,614,"titer van geelueerd materiaal","titer van geelueerd materiaal",297,NaN
